xbrl_name,formatted_name
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_HKDMember,"Bank Rakyat Indonesia (Persero) Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_HKDMember,Bank Rakyat Indonesia (Persero) Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_HKDMember,Bank Rakyat Indonesia (Persero) Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_HKDMember,Bank Rakyat Indonesia (Persero) Tbk - HKD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_GBPMember,"Bank Rakyat Indonesia (Persero) Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_GBPMember,Bank Rakyat Indonesia (Persero) Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_GBPMember,Bank Rakyat Indonesia (Persero) Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_GBPMember,Bank Rakyat Indonesia (Persero) Tbk - GBP - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_JPYMember,"Bank Rakyat Indonesia (Persero) Tbk - JPY - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_JPYMember,Bank Rakyat Indonesia (Persero) Tbk - JPY - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_JPYMember,Bank Rakyat Indonesia (Persero) Tbk - JPY - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_JPYMember,Bank Rakyat Indonesia (Persero) Tbk - JPY - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_SGDMember,"Bank Rakyat Indonesia (Persero) Tbk - SGD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_SGDMember,Bank Rakyat Indonesia (Persero) Tbk - SGD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_SGDMember,Bank Rakyat Indonesia (Persero) Tbk - SGD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_SGDMember,Bank Rakyat Indonesia (Persero) Tbk - SGD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_THBMember,"Bank Rakyat Indonesia (Persero) Tbk - THB - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_THBMember,Bank Rakyat Indonesia (Persero) Tbk - THB - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_THBMember,Bank Rakyat Indonesia (Persero) Tbk - THB - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_THBMember,Bank Rakyat Indonesia (Persero) Tbk - THB - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_USDMember,"Bank Rakyat Indonesia (Persero) Tbk - USD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_USDMember,Bank Rakyat Indonesia (Persero) Tbk - USD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_USDMember,Bank Rakyat Indonesia (Persero) Tbk - USD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_USDMember,Bank Rakyat Indonesia (Persero) Tbk - USD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaPerseroTbkMember_OtherCurrencyMember,"Bank Rakyat Indonesia (Persero) Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_OtherCurrencyMember,Bank Rakyat Indonesia (Persero) Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_OtherCurrencyMember,Bank Rakyat Indonesia (Persero) Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankRakyatIndonesiaPerseroTbkMember_OtherCurrencyMember,Bank Rakyat Indonesia (Persero) Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_IDRMember,"Bank Mandiri (Persero) Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_IDRMember,Bank Mandiri (Persero) Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_IDRMember,Bank Mandiri (Persero) Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_IDRMember,Bank Mandiri (Persero) Tbk - IDR - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_AUDMember,"Bank Mandiri (Persero) Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_AUDMember,Bank Mandiri (Persero) Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_AUDMember,Bank Mandiri (Persero) Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_AUDMember,Bank Mandiri (Persero) Tbk - AUD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_CADMember,"Bank Mandiri (Persero) Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_CADMember,Bank Mandiri (Persero) Tbk - CAD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_CADMember,Bank Mandiri (Persero) Tbk - CAD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_CADMember,Bank Mandiri (Persero) Tbk - CAD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_CNYMember,"Bank Mandiri (Persero) Tbk - CNY - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_CNYMember,Bank Mandiri (Persero) Tbk - CNY - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_CNYMember,Bank Mandiri (Persero) Tbk - CNY - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_CNYMember,Bank Mandiri (Persero) Tbk - CNY - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_EURMember,"Bank Mandiri (Persero) Tbk - EUR - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_EURMember,Bank Mandiri (Persero) Tbk - EUR - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_EURMember,Bank Mandiri (Persero) Tbk - EUR - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_EURMember,Bank Mandiri (Persero) Tbk - EUR - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_HKDMember,"Bank Mandiri (Persero) Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_HKDMember,Bank Mandiri (Persero) Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_HKDMember,Bank Mandiri (Persero) Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_HKDMember,Bank Mandiri (Persero) Tbk - HKD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_GBPMember,"Bank Mandiri (Persero) Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_GBPMember,Bank Mandiri (Persero) Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_GBPMember,Bank Mandiri (Persero) Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_GBPMember,Bank Mandiri (Persero) Tbk - GBP - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_JPYMember,"Bank Mandiri (Persero) Tbk - JPY - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_JPYMember,Bank Mandiri (Persero) Tbk - JPY - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_JPYMember,Bank Mandiri (Persero) Tbk - JPY - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_JPYMember,Bank Mandiri (Persero) Tbk - JPY - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_SGDMember,"Bank Mandiri (Persero) Tbk - SGD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_SGDMember,Bank Mandiri (Persero) Tbk - SGD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_SGDMember,Bank Mandiri (Persero) Tbk - SGD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_SGDMember,Bank Mandiri (Persero) Tbk - SGD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_THBMember,"Bank Mandiri (Persero) Tbk - THB - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_THBMember,Bank Mandiri (Persero) Tbk - THB - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_THBMember,Bank Mandiri (Persero) Tbk - THB - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_THBMember,Bank Mandiri (Persero) Tbk - THB - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_USDMember,"Bank Mandiri (Persero) Tbk - USD - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_USDMember,Bank Mandiri (Persero) Tbk - USD - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_USDMember,Bank Mandiri (Persero) Tbk - USD - Bunga utang bank jangka panjang
InterestRateTypeLongTermBankLoan_BankMandiriPerseroTbkMember_USDMember,Bank Mandiri (Persero) Tbk - USD - Jenis bunga utang bank jangka panjang
BankLoanAmountInForeignCurrency_BankMandiriPerseroTbkMember_OtherCurrencyMember,"Bank Mandiri (Persero) Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForLogTermBankLoan_BankMandiriPerseroTbkMember_OtherCurrencyMember,Bank Mandiri (Persero) Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateLongTermBankLoan_BankMandiriPerseroTbkMember_OtherCurrencyMember,Bank Mandiri (Persero) Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
