xbrl_name,formatted_name
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_SGDMember,"Bank Rakyat Indonesia Agroniaga Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_SGDMember,"Bank Rakyat Indonesia Agroniaga Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_THBMember,"Bank Rakyat Indonesia Agroniaga Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_THBMember,"Bank Rakyat Indonesia Agroniaga Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_USDMember,"Bank Rakyat Indonesia Agroniaga Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_USDMember,"Bank Rakyat Indonesia Agroniaga Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankRakyatIndonesiaAgroniagaTbkMember_OtherCurrencyMember,"Bank Rakyat Indonesia Agroniaga Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember_OtherCurrencyMember,"Bank Rakyat Indonesia Agroniaga Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankRakyatIndonesiaAgroniagaTbkMember,"Bank Rakyat Indonesia Agroniaga Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_IDRMember,"Bank Btpn Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_IDRMember,"Bank Btpn Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_AUDMember,"Bank Btpn Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_AUDMember,"Bank Btpn Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_CADMember,"Bank Btpn Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_CADMember,"Bank Btpn Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_CNYMember,"Bank Btpn Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_CNYMember,"Bank Btpn Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_EURMember,"Bank Btpn Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_EURMember,"Bank Btpn Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_HKDMember,"Bank Btpn Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_HKDMember,"Bank Btpn Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_GBPMember,"Bank Btpn Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_GBPMember,"Bank Btpn Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_JPYMember,"Bank Btpn Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_JPYMember,"Bank Btpn Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_SGDMember,"Bank Btpn Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_SGDMember,"Bank Btpn Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_THBMember,"Bank Btpn Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_THBMember,"Bank Btpn Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_USDMember,"Bank Btpn Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_USDMember,"Bank Btpn Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankBTPNTbkMember_OtherCurrencyMember,"Bank Btpn Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankBTPNTbkMember_OtherCurrencyMember,"Bank Btpn Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankBTPNTbkMember,"Bank Btpn Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_IDRMember,"Bank Tabungan Negara (Persero) Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_IDRMember,"Bank Tabungan Negara (Persero) Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_AUDMember,"Bank Tabungan Negara (Persero) Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_AUDMember,"Bank Tabungan Negara (Persero) Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_CADMember,"Bank Tabungan Negara (Persero) Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_CADMember,"Bank Tabungan Negara (Persero) Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_CNYMember,"Bank Tabungan Negara (Persero) Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_CNYMember,"Bank Tabungan Negara (Persero) Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_EURMember,"Bank Tabungan Negara (Persero) Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_EURMember,"Bank Tabungan Negara (Persero) Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_HKDMember,"Bank Tabungan Negara (Persero) Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_HKDMember,"Bank Tabungan Negara (Persero) Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_GBPMember,"Bank Tabungan Negara (Persero) Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_GBPMember,"Bank Tabungan Negara (Persero) Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_JPYMember,"Bank Tabungan Negara (Persero) Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_JPYMember,"Bank Tabungan Negara (Persero) Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_SGDMember,"Bank Tabungan Negara (Persero) Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_SGDMember,"Bank Tabungan Negara (Persero) Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_THBMember,"Bank Tabungan Negara (Persero) Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_THBMember,"Bank Tabungan Negara (Persero) Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_USDMember,"Bank Tabungan Negara (Persero) Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_USDMember,"Bank Tabungan Negara (Persero) Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankTabunganNegaraPerseroTbkMember_OtherCurrencyMember,"Bank Tabungan Negara (Persero) Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember_OtherCurrencyMember,"Bank Tabungan Negara (Persero) Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankTabunganNegaraPerseroTbkMember,"Bank Tabungan Negara (Persero) Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_IDRMember,"Bank OCBC Nisp Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_IDRMember,"Bank OCBC Nisp Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_AUDMember,"Bank OCBC Nisp Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_AUDMember,"Bank OCBC Nisp Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_CADMember,"Bank OCBC Nisp Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_CADMember,"Bank OCBC Nisp Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_CNYMember,"Bank OCBC Nisp Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_CNYMember,"Bank OCBC Nisp Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_EURMember,"Bank OCBC Nisp Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_EURMember,"Bank OCBC Nisp Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_HKDMember,"Bank OCBC Nisp Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_HKDMember,"Bank OCBC Nisp Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_GBPMember,"Bank OCBC Nisp Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_GBPMember,"Bank OCBC Nisp Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_JPYMember,"Bank OCBC Nisp Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_JPYMember,"Bank OCBC Nisp Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_SGDMember,"Bank OCBC Nisp Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_SGDMember,"Bank OCBC Nisp Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_THBMember,"Bank OCBC Nisp Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_THBMember,"Bank OCBC Nisp Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_USDMember,"Bank OCBC Nisp Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_USDMember,"Bank OCBC Nisp Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankOCBCNISPTbkMember_OtherCurrencyMember,"Bank OCBC Nisp Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankOCBCNISPTbkMember_OtherCurrencyMember,"Bank OCBC Nisp Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankOCBCNISPTbkMember,"Bank OCBC Nisp Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_IDRMember,"Bank KB Bukopin Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_IDRMember,"Bank KB Bukopin Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_AUDMember,"Bank KB Bukopin Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_AUDMember,"Bank KB Bukopin Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_CADMember,"Bank KB Bukopin Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_CADMember,"Bank KB Bukopin Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_CNYMember,"Bank KB Bukopin Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_CNYMember,"Bank KB Bukopin Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_EURMember,"Bank KB Bukopin Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_EURMember,"Bank KB Bukopin Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_HKDMember,"Bank KB Bukopin Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_HKDMember,"Bank KB Bukopin Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_GBPMember,"Bank KB Bukopin Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_GBPMember,"Bank KB Bukopin Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_JPYMember,"Bank KB Bukopin Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_JPYMember,"Bank KB Bukopin Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_SGDMember,"Bank KB Bukopin Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_SGDMember,"Bank KB Bukopin Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_THBMember,"Bank KB Bukopin Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_THBMember,"Bank KB Bukopin Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_USDMember,"Bank KB Bukopin Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_USDMember,"Bank KB Bukopin Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankKBBukopinTbkMember_OtherCurrencyMember,"Bank KB Bukopin Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankKBBukopinTbkMember_OtherCurrencyMember,"Bank KB Bukopin Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankKBBukopinTbkMember,"Bank KB Bukopin Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_IDRMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_IDRMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_AUDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_AUDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_CADMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_CADMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_CNYMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_CNYMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_EURMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_EURMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_HKDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_HKDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_GBPMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_GBPMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_JPYMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_JPYMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_SGDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_SGDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_THBMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_THBMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_USDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_USDMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_BankPembangunanDaerahJawaBaratDanBantenTbkMember_OtherCurrencyMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember_OtherCurrencyMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_BankPembangunanDaerahJawaBaratDanBantenTbkMember,"Bank Pembangunan Daerah Jawa Barat dan Banten Tbk - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_IDRMember,"Pinjaman sindikasi - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_IDRMember,"Pinjaman sindikasi - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_AUDMember,"Pinjaman sindikasi - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_AUDMember,"Pinjaman sindikasi - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_CADMember,"Pinjaman sindikasi - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_CADMember,"Pinjaman sindikasi - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_CNYMember,"Pinjaman sindikasi - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_CNYMember,"Pinjaman sindikasi - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_EURMember,"Pinjaman sindikasi - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_EURMember,"Pinjaman sindikasi - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_HKDMember,"Pinjaman sindikasi - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_HKDMember,"Pinjaman sindikasi - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_GBPMember,"Pinjaman sindikasi - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_GBPMember,"Pinjaman sindikasi - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_JPYMember,"Pinjaman sindikasi - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_JPYMember,"Pinjaman sindikasi - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_SGDMember,"Pinjaman sindikasi - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_SGDMember,"Pinjaman sindikasi - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_THBMember,"Pinjaman sindikasi - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_THBMember,"Pinjaman sindikasi - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_USDMember,"Pinjaman sindikasi - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_USDMember,"Pinjaman sindikasi - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_SyndicatedBankLoansMember_OtherCurrencyMember,"Pinjaman sindikasi - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_SyndicatedBankLoansMember_OtherCurrencyMember,"Pinjaman sindikasi - Mata uang lainnya - Jumlah utang bank, kotor"
TotalBankLoanGross_SyndicatedBankLoansMember,"Pinjaman sindikasi - Total - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_IDRMember,"Bank asing lainnya - IDR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_IDRMember,"Bank asing lainnya - IDR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_AUDMember,"Bank asing lainnya - AUD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_AUDMember,"Bank asing lainnya - AUD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_CADMember,"Bank asing lainnya - CAD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_CADMember,"Bank asing lainnya - CAD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_CNYMember,"Bank asing lainnya - CNY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_CNYMember,"Bank asing lainnya - CNY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_EURMember,"Bank asing lainnya - EUR - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_EURMember,"Bank asing lainnya - EUR - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_HKDMember,"Bank asing lainnya - HKD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_HKDMember,"Bank asing lainnya - HKD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_GBPMember,"Bank asing lainnya - GBP - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_GBPMember,"Bank asing lainnya - GBP - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_JPYMember,"Bank asing lainnya - JPY - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_JPYMember,"Bank asing lainnya - JPY - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_SGDMember,"Bank asing lainnya - SGD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_SGDMember,"Bank asing lainnya - SGD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_THBMember,"Bank asing lainnya - THB - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_THBMember,"Bank asing lainnya - THB - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_USDMember,"Bank asing lainnya - USD - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_USDMember,"Bank asing lainnya - USD - Jumlah utang bank, kotor"
BankLoanAmountInForeignCurrency_OtherForeignBanksMember_OtherCurrencyMember,"Bank asing lainnya - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
TotalBankLoanGross_OtherForeignBanksMember_OtherCurrencyMember,"Bank asing lainnya - Mata uang lainnya - Jumlah utang bank, kotor"
