xbrl_name,formatted_name
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_EURMember,Bank Syariah Indonesia Tbk - EUR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_HKDMember,"Bank Syariah Indonesia Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_HKDMember,Bank Syariah Indonesia Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_HKDMember,Bank Syariah Indonesia Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_HKDMember,Bank Syariah Indonesia Tbk - HKD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_GBPMember,"Bank Syariah Indonesia Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_GBPMember,Bank Syariah Indonesia Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_GBPMember,Bank Syariah Indonesia Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_GBPMember,Bank Syariah Indonesia Tbk - GBP - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_JPYMember,"Bank Syariah Indonesia Tbk - JPY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_JPYMember,Bank Syariah Indonesia Tbk - JPY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_JPYMember,Bank Syariah Indonesia Tbk - JPY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_JPYMember,Bank Syariah Indonesia Tbk - JPY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_SGDMember,"Bank Syariah Indonesia Tbk - SGD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_SGDMember,Bank Syariah Indonesia Tbk - SGD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_SGDMember,Bank Syariah Indonesia Tbk - SGD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_SGDMember,Bank Syariah Indonesia Tbk - SGD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_THBMember,"Bank Syariah Indonesia Tbk - THB - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_THBMember,Bank Syariah Indonesia Tbk - THB - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_THBMember,Bank Syariah Indonesia Tbk - THB - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_THBMember,Bank Syariah Indonesia Tbk - THB - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_USDMember,"Bank Syariah Indonesia Tbk - USD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_USDMember,Bank Syariah Indonesia Tbk - USD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_USDMember,Bank Syariah Indonesia Tbk - USD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_USDMember,Bank Syariah Indonesia Tbk - USD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankSyariahIndonesiaTbkMember_OtherCurrencyMember,"Bank Syariah Indonesia Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_OtherCurrencyMember,Bank Syariah Indonesia Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankSyariahIndonesiaTbkMember_OtherCurrencyMember,Bank Syariah Indonesia Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankSyariahIndonesiaTbkMember_OtherCurrencyMember,Bank Syariah Indonesia Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_IDRMember,"Bank Negara Indonesia (Persero) Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_IDRMember,Bank Negara Indonesia (Persero) Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_IDRMember,Bank Negara Indonesia (Persero) Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_IDRMember,Bank Negara Indonesia (Persero) Tbk - IDR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_AUDMember,"Bank Negara Indonesia (Persero) Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_AUDMember,Bank Negara Indonesia (Persero) Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_AUDMember,Bank Negara Indonesia (Persero) Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_AUDMember,Bank Negara Indonesia (Persero) Tbk - AUD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_CADMember,"Bank Negara Indonesia (Persero) Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_CADMember,Bank Negara Indonesia (Persero) Tbk - CAD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_CADMember,Bank Negara Indonesia (Persero) Tbk - CAD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_CADMember,Bank Negara Indonesia (Persero) Tbk - CAD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_CNYMember,"Bank Negara Indonesia (Persero) Tbk - CNY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_CNYMember,Bank Negara Indonesia (Persero) Tbk - CNY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_CNYMember,Bank Negara Indonesia (Persero) Tbk - CNY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_CNYMember,Bank Negara Indonesia (Persero) Tbk - CNY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_EURMember,"Bank Negara Indonesia (Persero) Tbk - EUR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_EURMember,Bank Negara Indonesia (Persero) Tbk - EUR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_EURMember,Bank Negara Indonesia (Persero) Tbk - EUR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_EURMember,Bank Negara Indonesia (Persero) Tbk - EUR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_HKDMember,"Bank Negara Indonesia (Persero) Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_HKDMember,Bank Negara Indonesia (Persero) Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_HKDMember,Bank Negara Indonesia (Persero) Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_HKDMember,Bank Negara Indonesia (Persero) Tbk - HKD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_GBPMember,"Bank Negara Indonesia (Persero) Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_GBPMember,Bank Negara Indonesia (Persero) Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_GBPMember,Bank Negara Indonesia (Persero) Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_GBPMember,Bank Negara Indonesia (Persero) Tbk - GBP - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_JPYMember,"Bank Negara Indonesia (Persero) Tbk - JPY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_JPYMember,Bank Negara Indonesia (Persero) Tbk - JPY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_JPYMember,Bank Negara Indonesia (Persero) Tbk - JPY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_JPYMember,Bank Negara Indonesia (Persero) Tbk - JPY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_SGDMember,"Bank Negara Indonesia (Persero) Tbk - SGD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_SGDMember,Bank Negara Indonesia (Persero) Tbk - SGD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_SGDMember,Bank Negara Indonesia (Persero) Tbk - SGD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_SGDMember,Bank Negara Indonesia (Persero) Tbk - SGD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_THBMember,"Bank Negara Indonesia (Persero) Tbk - THB - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_THBMember,Bank Negara Indonesia (Persero) Tbk - THB - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_THBMember,Bank Negara Indonesia (Persero) Tbk - THB - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_THBMember,Bank Negara Indonesia (Persero) Tbk - THB - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_USDMember,"Bank Negara Indonesia (Persero) Tbk - USD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_USDMember,Bank Negara Indonesia (Persero) Tbk - USD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_USDMember,Bank Negara Indonesia (Persero) Tbk - USD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_USDMember,Bank Negara Indonesia (Persero) Tbk - USD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankNegaraIndonesiaPerseroTbkMember_OtherCurrencyMember,"Bank Negara Indonesia (Persero) Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_OtherCurrencyMember,Bank Negara Indonesia (Persero) Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_OtherCurrencyMember,Bank Negara Indonesia (Persero) Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankNegaraIndonesiaPerseroTbkMember_OtherCurrencyMember,Bank Negara Indonesia (Persero) Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_IDRMember,"Bank Jago Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_IDRMember,Bank Jago Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_IDRMember,Bank Jago Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_IDRMember,Bank Jago Tbk - IDR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_AUDMember,"Bank Jago Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_AUDMember,Bank Jago Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_AUDMember,Bank Jago Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_AUDMember,Bank Jago Tbk - AUD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_CADMember,"Bank Jago Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_CADMember,Bank Jago Tbk - CAD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_CADMember,Bank Jago Tbk - CAD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_CADMember,Bank Jago Tbk - CAD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_CNYMember,"Bank Jago Tbk - CNY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_CNYMember,Bank Jago Tbk - CNY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_CNYMember,Bank Jago Tbk - CNY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_CNYMember,Bank Jago Tbk - CNY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_EURMember,"Bank Jago Tbk - EUR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_EURMember,Bank Jago Tbk - EUR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_EURMember,Bank Jago Tbk - EUR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_EURMember,Bank Jago Tbk - EUR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_HKDMember,"Bank Jago Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_HKDMember,Bank Jago Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_HKDMember,Bank Jago Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_HKDMember,Bank Jago Tbk - HKD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_GBPMember,"Bank Jago Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_GBPMember,Bank Jago Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_GBPMember,Bank Jago Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_GBPMember,Bank Jago Tbk - GBP - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_JPYMember,"Bank Jago Tbk - JPY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_JPYMember,Bank Jago Tbk - JPY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_JPYMember,Bank Jago Tbk - JPY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_JPYMember,Bank Jago Tbk - JPY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_SGDMember,"Bank Jago Tbk - SGD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_SGDMember,Bank Jago Tbk - SGD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_SGDMember,Bank Jago Tbk - SGD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_SGDMember,Bank Jago Tbk - SGD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_THBMember,"Bank Jago Tbk - THB - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_THBMember,Bank Jago Tbk - THB - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_THBMember,Bank Jago Tbk - THB - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_THBMember,Bank Jago Tbk - THB - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_USDMember,"Bank Jago Tbk - USD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_USDMember,Bank Jago Tbk - USD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_USDMember,Bank Jago Tbk - USD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_USDMember,Bank Jago Tbk - USD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankJagoTbkMember_OtherCurrencyMember,"Bank Jago Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankJagoTbkMember_OtherCurrencyMember,Bank Jago Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankJagoTbkMember_OtherCurrencyMember,Bank Jago Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankJagoTbkMember_OtherCurrencyMember,Bank Jago Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_IDRMember,"Bank Permata Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_IDRMember,Bank Permata Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_IDRMember,Bank Permata Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_IDRMember,Bank Permata Tbk - IDR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_AUDMember,"Bank Permata Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_AUDMember,Bank Permata Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_AUDMember,Bank Permata Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_AUDMember,Bank Permata Tbk - AUD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_CADMember,"Bank Permata Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_CADMember,Bank Permata Tbk - CAD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_CADMember,Bank Permata Tbk - CAD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_CADMember,Bank Permata Tbk - CAD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_CNYMember,"Bank Permata Tbk - CNY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_CNYMember,Bank Permata Tbk - CNY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_CNYMember,Bank Permata Tbk - CNY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_CNYMember,Bank Permata Tbk - CNY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_EURMember,"Bank Permata Tbk - EUR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_EURMember,Bank Permata Tbk - EUR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_EURMember,Bank Permata Tbk - EUR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_EURMember,Bank Permata Tbk - EUR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_HKDMember,"Bank Permata Tbk - HKD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_HKDMember,Bank Permata Tbk - HKD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_HKDMember,Bank Permata Tbk - HKD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_HKDMember,Bank Permata Tbk - HKD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_GBPMember,"Bank Permata Tbk - GBP - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_GBPMember,Bank Permata Tbk - GBP - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_GBPMember,Bank Permata Tbk - GBP - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_GBPMember,Bank Permata Tbk - GBP - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_JPYMember,"Bank Permata Tbk - JPY - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_JPYMember,Bank Permata Tbk - JPY - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_JPYMember,Bank Permata Tbk - JPY - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_JPYMember,Bank Permata Tbk - JPY - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_SGDMember,"Bank Permata Tbk - SGD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_SGDMember,Bank Permata Tbk - SGD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_SGDMember,Bank Permata Tbk - SGD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_SGDMember,Bank Permata Tbk - SGD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_THBMember,"Bank Permata Tbk - THB - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_THBMember,Bank Permata Tbk - THB - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_THBMember,Bank Permata Tbk - THB - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_THBMember,Bank Permata Tbk - THB - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_USDMember,"Bank Permata Tbk - USD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_USDMember,Bank Permata Tbk - USD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_USDMember,Bank Permata Tbk - USD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_USDMember,Bank Permata Tbk - USD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankPermataTbkMember_OtherCurrencyMember,"Bank Permata Tbk - Mata uang lainnya - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankPermataTbkMember_OtherCurrencyMember,Bank Permata Tbk - Mata uang lainnya - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankPermataTbkMember_OtherCurrencyMember,Bank Permata Tbk - Mata uang lainnya - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankPermataTbkMember_OtherCurrencyMember,Bank Permata Tbk - Mata uang lainnya - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankMegaTbkMember_IDRMember,"Bank Mega Tbk - IDR - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankMegaTbkMember_IDRMember,Bank Mega Tbk - IDR - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankMegaTbkMember_IDRMember,Bank Mega Tbk - IDR - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankMegaTbkMember_IDRMember,Bank Mega Tbk - IDR - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankMegaTbkMember_AUDMember,"Bank Mega Tbk - AUD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankMegaTbkMember_AUDMember,Bank Mega Tbk - AUD - Jatuh tempo utang bank jangka panjang
InterestRateForShortTermBankLoan_BankMegaTbkMember_AUDMember,Bank Mega Tbk - AUD - Bunga utang bank jangka panjang
InterestRateTypeForShortTermBankLoan_BankMegaTbkMember_AUDMember,Bank Mega Tbk - AUD - Jenis bunga utang bank jangka panjang
ShortTermBankLoanAmountInForeignCurrency_BankMegaTbkMember_CADMember,"Bank Mega Tbk - CAD - Utang bank, nilai dalam mata uang asing"
DueDateForShortTermBankLoan_BankMegaTbkMember_CADMember,Bank Mega Tbk - CAD - Jatuh tempo utang bank jangka panjang
